timestamp_ms,latitude,longitude,altitude_m,fix_quality,satellites,hdop,speed_kn,heading_deg
3311100,41.4905923,-91.7034077,194.5650,1,07,9.1,0.41273,2113
3311213,41.4905923,-91.7034077,194.5650,1,07,9.1,0.41273,2113
3311303,41.4905925,-91.7034076,194.6002,1,07,9.1,0.41273,2113
3311444,41.4905925,-91.7034076,194.6002,1,07,9.1,0.41273,2113
3311615,41.4905925,-91.7034076,194.6100,1,07,9.1,0.67007,2113
3311706,41.4905926,-91.7034072,194.5817,1,07,9.1,0.67339,2113
3311850,41.4905926,-91.7034072,194.5817,1,07,9.1,0.67339,2113
3312109,41.4905925,-91.7034079,194.6518,1,07,9.1,0.66156,2113
3312228,41.4905925,-91.7034079,194.6518,1,07,9.1,0.66156,2113
3312486,41.4905925,-91.7034082,194.6989,1,07,9.1,0.66156,2113
3312577,41.4905925,-91.7034082,194.6989,1,07,9.1,0.66156,2113
3312784,41.4905927,-91.7034073,194.5844,1,07,9.1,0.32374,2113
3312942,41.4905927,-91.7034073,194.5844,1,07,9.1,0.32374,2113
3313242,41.4905929,-91.7034067,194.5211,1,07,9.1,0.30519,2113
3313363,41.4905928,-91.7034073,194.5425,1,07,9.1,0.31781,2113
3313499,41.4905994,-91.7034022,194.1449,1,07,9.1,0.33707,2113
3313640,41.4905994,-91.7034022,194.1449,1,07,9.1,0.33707,2113
3313822,41.4905994,-91.7034027,194.1879,1,07,9.1,0.29839,2113
3313904,41.4905992,-91.7034027,194.2184,1,07,9.1,0.31632,2113
3314048,41.4905992,-91.7034027,194.2184,1,07,9.1,0.31632,2113
3314303,41.4906003,-91.7034031,194.1324,1,07,9.1,0.21170,2113
3314452,41.4906003,-91.7034031,194.1324,1,07,9.1,0.21170,2113
3314610,41.4906004,-91.7034032,194.1580,1,07,9.1,0.29288,2113
3314709,41.4906005,-91.7034029,194.1227,1,07,9.1,0.28344,2113
3314893,41.4906005,-91.7034029,194.1227,1,07,9.1,0.28344,2113
3315114,41.4906002,-91.7034036,194.2012,1,07,9.1,0.29096,2113
3315271,41.4906002,-91.7034036,194.2012,1,07,9.1,0.29096,2113
3315410,41.4906017,-91.7034023,194.0771,1,07,9.1,0.29096,2113
3315513,41.4906015,-91.7034025,194.1063,1,07,9.1,0.31425,2113
3315789,41.4906015,-91.7034025,194.1063,1,07,9.1,0.31425,2113
3316099,41.4906017,-91.7034018,194.0023,1,07,9.1,0.29449,2113
3316221,41.4906017,-91.7034018,194.0023,1,07,9.1,0.29449,2113
3316482,41.4906035,-91.7034027,194.2058,1,07,9.1,0.29449,2113
3316577,41.4906035,-91.7034027,194.2058,1,07,9.1,0.29449,2113
3316821,41.4906033,-91.7034026,194.2167,1,05,12.4,0.33731,2113
3317015,41.4906035,-91.7034026,194.2402,1,05,12.4,0.37740,2113
3317104,41.4906035,-91.7034026,194.2402GNG,1,05,12.4,0.37740,2113
3317363,41.4906033,-91.7034029,194.2785,1,05,12.4,0.37740,2113
3317519,41.4906033,-91.7034029,194.2785,1,05,12.4,0.37740,2113
3317708,41.4906053,-91.7034009,194.0874,1,05,12.4,0.39688,2113
3317855,41.4906053,-91.7034009,194.0874,1,05,12.4,0.39688,2113
3318008,41.4906053,-91.7034011,194.1587,1,05,12.4,0.26630,2113
3318115,41.4906053,-91.7034011,194.1843,1,05,12.4,0.12595,2113
3318262,41.4906053,-91.7034011,194.1843,1,05,12.4,0.12595,2113
3318509,41.4906062,-91.7034011,194.0995,1,06,9.4,0.09059,2113
3318773,41.4906062,-91.7034011,194.0995,1,06,9.4,0.09059,2113
3318991,41.4906062,-91.7034010,194.0546,1,06,9.4,0.06931,2113
3319112,41.4906058,-91.7034018,194.2154,1,06,9.4,0.05777,2113
3319246,41.4906058,-91.7034018,194.2154,1,06,9.4,0.05777,2113
3319397,41.4906073,-91.7034009,194.0125,1,06,9.4,68,2113
3319502,41.4906076,-91.7034000,193.8569,1,06,9.4,0.12299,2113
3319640,41.4906076,-91.7034000,193.8569,1,06,9.4,0.12299,2113
3319816,41.4906075,-91.7034003,193.8696,1,06,9.4,0.14032,2113
3319903,41.4906074,-91.7034007,193.9382,1,06,9.4,0.12605,2113
3320044,41.4906074,-91.7034007,193.9382,1,06,9.4,0.12605,2113
3320204,41.4906075,-91.7034011,194.0122,1,06,9.4,0.11713,2113
3320306,41.4906072,-91.7034013,194.0136,1,06,9.4,0.11901,2113
3320453,41.4906072,-91.7034013,194.0136,1,06,9.4,0.11901,2113
3320706,41.4906073,-91.7034006,193.9494,1,06,9.4,0.11474,2113
3320865,41.4906073,-91.7034006,193.9494,1,06,9.4,0.11474,2113
3321117,41.4906074,-91.7034013,194.0120,1,06,9.4,0.18961,2113
3321387,41.4906074,-91.7034013,194.0120,1,06,9.4,0.18961,2113
3321594,41.4906075,-91.7034002,193.8333,1,06,9.4,68,2113
3321698,41.4906075,-91.7034003,193.8543,1,06,9.4,0.11884,2113
3321841,41.4906075,-91.7034003,193.8543,1,06,9.4,0.11884,2113
3322010,41.4906076,-91.7034000,193.8399,1,06,9.4,0.10164,2113
3322106,41.4906074,-91.7034010,193.9535,1,06,9.4,0.08438,2113
3322224,41.4906074,-91.7034010,193.9535,1,06,9.4,0.08438,2113
3322482,41.4906095,-91.7033991,193.5731,1,06,9.4,0.08438,2113
3322569,41.4906095,-91.7033991,193.5731,1,06,9.4,0.08438,2113
3322909,41.4906090,-91.7034013,193.9129,1,05,12.4,0.19045,2113
3323059,41.4906090,-91.7034013,193.9129,1,05,12.4,0.19045,2113
3323428,41.4906097,-91.7034008,193.5680,1,05,12.4,0.28952,2113
3323524,41.4906097,-91.7034008,193.5680,1,05,12.4,0.28952,2113
3323713,41.4906094,-91.7034011,193.6242,1,05,12.4,0.24876,2113
3323886,41.4906094,-91.7034011,193.6242,1,05,12.4,0.24876,2113
3324117,41.4906087,-91.7034032,193.9987,1,05,12.4,0.18769,2113
3324390,41.4906087,-91.7034032,193.9987,1,05,12.4,0.18769,2113
3324824,41.4906093,-91.7034014,193.6268,1,05,12.4,262.110,2113
3324912,41.4906093,-91.7034014,193.6268,1,05,12.4,262.110,2113
3325092,41.4906092,-91.7034027,193.8535,1,05,12.4,262.110,2113
3325376,41.4906092,-91.7034021,193.7793,1,05,12.4,0.08904,2113
3325585,41.4906092,-91.7034021,193.7793$GN,1,05,12.4,0.08904,2113
3325795,41.4906093,-91.7034042,26.1,1,05,.3,0.0823655,2113
3326026,41.4906096,-91.7034033,193.3960,1,05,12.3,0.07454,2113
3326270,41.4906096,-91.7034033,193.3868,1,05,12.3,0.105,2113
3326440,41.4906096,-91.7034033,193.3868,1,05,12.3,0.105,2113
3326606,41.4906098,-91.7034047,193.4058,1,06,9.4,0.12037,2113
3326820,41.4906098,-91.7034048,193.4632,1,06,9.4,0.12235,2113
3326986,41.4906098,-91.7034048,193.4632,1,06,9.4,0.12235,2113
3327180,41.4906098,-91.7034044,193.4338,1,06,9.4,0.12235,2113
3327277,41.4906104,-91.7034051,193.3149,1,06,9.4,0.09515.7,2113
3327586,41.4906105,-91.7034048,193.3031,1,05,12.3,0.08131,2113
3327853,41.4906105,-91.7034048,193.3031,1,05,12.3,0.08131,2113
3328184,41.4906104,-91.7034051,193.3211,1,05,12.3,0.04818,2113
3328259,41.4906111,-91.7034048,193.2709,1,05,12.3,0.04818,2113
3328408,41.4906112,-91.7034044,193.2192,1,05,12.3,0.11580,2113
3328502,41.4906112,-91.7034042,193.1824,1,05,12.3,0.14682,2113
3328655,41.4906112,-91.7034042,193.1824,1,05,12.3,0.14682,2113
3328807,41.4906112,-91.7034051,193.2705,1,05,12.3,0.06214,2113
3328906,41.4906113,-91.7034046,193.2683,1,05,12.3,0.17184,2113
3329075,41.4906113,-91.7034046,193.2683,1,05,12.3,0.17184,2113
3329487,41.4906121,-91.7034054,193.4349,1,06,9.4,0.07000,2113
3329613,41.4906121,-91.7034054,193.4349,1,06,9.4,0.07000,2113
3329904,41.4906121,-91.7034057,193.4724,1,06,9.4,0.13380,2113
3330125,41.4906120,-91.7034059,193.562,1,06,9.4,0.07050,2113
3330277,41.4906120,-91.7034059,193.562,1,06,9.4,0.05345,2113
3330409,41.4906120,-91.7034059,193.562,1,06,9.4,0.12532,2113
3330512,41.4906125,-91.7034047,193.3603,1,06,9.4,0.09860,2113
3330774,41.4906125,-91.7034047,193.3603,1,06,9.4,0.09860,2113
3331098,41.4906126,-91.7034046,193.3173,1,06,9.4,0.06603,2113
3331183,41.4906126,-91.7034047,193.3196,1,06,9.4,0.15322,2113
3331248,41.4906126,-91.7034047,193.3196,1,06,9.4,0.15322,2113
3331388,41.4906153,-91.7034072,193.6719,1,06,9.4,0.16082,2113
3331460,41.4906153,-91.7034072,193.6719,1,06,9.4,0.16082,2113
3331604,41.4906153,-91.7034071,193.6687,1,06,9.4,0.16082,2113
3331877,41.4906154,-91.7034069,193.6224,1,06,9.4,.3,2113
3331959,41.4906154,-91.7034069,193.6224,1,06,9.4,.3,2113
3332154,41.4906156,-91.7034068,193.6267,1,06,9.4,0.13987,2113
3332293,41.4906156,-91.7034068,193.6267,1,06,9.4,0.13987,2113
3332682,41.4906156,-91.7034068,193.6267,1,06,9.4,0.14653,2113
3332850,41.4906156,-91.7034068,193.6267,1,06,9.4,0.12593,2113
3332994,41.4906161,-91.7034066,193.5879,1,06,9.4,0.12593,2113
3333131,41.4906160,-91.7034061,193.5936,1,06,9.4,0.12593,2113
3333262,41.4906161,-91.7034065,193.5918,1,06,9.4,0.15223,2113
3333493,41.4906161,-91.7034065,193.5918,1,06,9.4,0.15223,2113
3333782,41.4906166,-91.7034068,193.6109,1,05,10.3,16.7,2113
3333869,41.4906166,-91.7034063,193.5403,1,05,10.3,0.04423,2113
3334160,41.4906165,-91.7034068,193.6078,1,05,10.3,0.08683,2113
3334296,41.4906165,-91.7034068,193.6078,1,05,10.3,0.08683,2113
3334487,41.4906165,-91.7034068,193.6078,1,05,10.3,0.07935,2113
3334662,41.4906165,-91.7034066,193.6153,1,05,4.7,0.07935,2113
3334816,41.4906165,-91.7034066,193.6153,1,05,4.7,0.07935,2113
3335052,41.4906165,-91.7034066,193.6231,1,05,4.7,0.10267,2113
3335201,41.4906165,-91.7034066,193.6231,1,05,4.7,0.10267,2113
3335405,41.4906167,-91.7034069,193.6199,1,06,3.5,0.10267,2113
3335505,41.4906167,-91.7034069,193.6151,1,06,3.5,0.14572,2113
3335656,41.4906167,-91.7034069,193.6151,1,06,3.5,0.14572,2113
3335907,41.4906167,-91.7034069,193.6083,1,06,3.5,0.14564,2113
3336068,41.4906167,-91.7034069,193.6083,1,06,3.5,0.14564,2113
3336313,41.4906168,-91.7034068,193.6233,1,07,3.1,0.15057,2113
3336585,41.4906168,-91.7034068,193.6233,1,07,3.1,0.15057,2113
3336894,41.4906170,-91.7034067,193.6017,1,07,3.1,0.11957,2113
3337038,41.4906170,-91.7034067,193.6017,1,07,3.1,0.11957,2113
3337477,41.4906170,-91.7034070,193.5945,1,07,3.1,0.10025,2113
3337560,41.4906170,-91.7034070,193.5945,1,07,3.1,0.10025,2113
3337702,41.4906169,-91.7034070,193.5846,1,07,3.1,0.09677,2113
3337850,41.4906169,-91.7034070,193.5846,1,07,3.1,0.09677,2113
3338243,41.4906171,-91.7034070,193.6177,1,06,3.2,0.05787,2113
3338413,41.4906171,-91.7034070,193.6177,1,06,3.2,0.05787,2113
3338732,41.4906171,-91.7034070,193.6177,1,06,3.2,0.05787,2113
3339010,41.4906173,-91.7034072,193.5405,1,05,4.8,0.06901,2113
3339113,41.4906171,-91.7034073,193.5509,1,05,4.8,0.04603,2113
3339286,41.4906171,-91.7034073,193.5509,1,05,4.8,0.04603,2113
3339508,41.4906174,-91.7034071,193.5626,1,05,4.8,0.08809,2113
3339668,41.4906174,-91.7034071,193.5626,1,05,4.8,0.08809,2113
3339912,41.4906174,-91.7034071,193.5501,1,05,4.8,0.07164,2113
3340196,41.4906174,-91.7034071,193.5501,1,05,4.8,0.07164,2113
3340594,41.4906231,-91.7034059,193.5590,1,06,9.4,0.09054,2113
3340822,41.4906232,-91.7034059,193.5397,1,06,9.4,0.19105,2113
3340907,41.4906232,-91.7034059,193.5397,1,06,9.4,0.19105,2113
3341082,41.4906232,-91.7034059,193.5397,1,06,9.4,0.19105,2113
3341201,41.4906232,-91.7034059,193.5397,1,06,9.4,0.13399,2113
3341454,41.4906234,-91.7034067,193.6877,1,06,9.4,0.06968,2113
3341601,41.4906234,-91.7034067,193.6877,1,06,9.4,0.06968,2113
3341843,41.4906236,-91.7034062,193.6887,1,05,10.3,0.06968,2113
3342035,41.4906236,-91.7034062,193.6887,1,05,10.3,0.13462$G,2113
3342200,41.4906235,-91.7034067,193.6956,1,06,9.4,0.13462$G,2113
3342432,41.4906235,-91.7034067,193.6956,1,06,9.4,0.13462$G,2113
3342641,41.4906235,-91.7034069,193.6984,1,05,10.3,0.13462$G,2113
3342718,41.4906253,-91.7034047,1,1,20,0.8,0.24396,2113
3342948,41.4906255,-91.7034041,193.4810,1,20,0.8,0.24396,2113
3343147,41.4906255,-91.7034041,193.4810,1,20,0.8,0.24396,2113
3343431,41.4906255,-91.7034035,193.4620,1,20,0.8,0.16469,2113
3343562,41.4906255,-91.7034035,193.4620,1,20,0.8,0.16469,2113
3344087,41.4906254,-91.7034041,193.5624,1,20,0.8,0.17645,2113
3344186,41.4906254,-91.7034041,193.5624,1,20,0.8,0.17645,2113
3344408,41.4906292,-91.7034009,193.2221,1,20,0.8,0.13801,2113
3344583,41.4906294,-91.7034004,193.1328,1,20,0.8,0.04490,2113
3344667,41.4906294,-91.7034004,193.1328,1,20,0.8,0.04490,2113
3344904,41.4906295,-91.7033993,192.9762,1,19,0.8,0.03822,2113
3345046,41.4906295,-91.7033993,192.9762,1,19,0.8,0.03822,2113
3345311,41.4906297,-91.7033998,192.9348,1,20,0.8,0.02828,2113
3345454,41.4906297,-91.7033998,192.9348,1,20,0.8,0.02828,2113
3345709,41.4906296,-91.7033997,192.9599,1,20,0.8,0.03378,2113
3345854,41.4906296,-91.7033997,192.9599,1,20,0.8,0.03378,2113
3346120,41.4906297,-91.7034000,192.9140,1,20,0.8,0.06947,2113
3346273,41.4906297,-91.7034000,192.9140,1,20,0.8,0.06947,2113
3346416,41.4906297,-91.7033999,192.9086,1,20,0.8,0.02427,2113
3346630,41.4906299,-91.7033997,192.9360,1,20,0.8,0.01243,2113
3346792,41.4906299,-91.7033997,192.9360,1,20,0.8,0.01243,2113
3347287,41.4906298,-91.7033994,192.8905,1,19,0.8,0.07294,2113
3347363,41.4906298,-91.7033994,192.8905,1,19,0.8,0.07294,2113
3347503,41.4906297,-91.7033996,193.0058,1,20,0.8,0.04392,2113
3347642,41.4906297,-91.7033996,193.0058,1,20,0.8,0.04392,2113
3347904,41.4906297,-91.7034002,193.0734,1,20,0.8,0.03849,2113
3348047,41.4906297,-91.7034002,193.0734,1,20,0.8,0.03849,2113
3348311,41.4906299,-91.7033995,193.0139,1,20,0.8,0.02506,2113
3348457,41.4906299,-91.7033995,193.0139,1,20,0.8,0.02506,2113
3348710,41.4906298,-91.7033995,193.0344,1,20,0.8,0.07201,2113
3348858,41.4906298,-91.7033995,193.0344,1,20,0.8,0.07201,2113
3349123,41.4906302,-91.7033986,192.8657,1,20,0.8,0.06493,2113
3349296,41.4906302,-91.7033986,192.8657,1,20,0.8,0.06493,2113
3349513,41.4906307,-91.7033989,192.7860,1,20,0.8,0.05076,2113
3349670,41.4906307,-91.7033989,192.7860,1,20,0.8,0.05076,2113
3350028,41.4906306,-91.7033982,192.7446,1,05,12.1,0.06326,2113
3350206,41.4906306,-91.7033982,192.7446,1,05,12.1,0.06326,2113
3350300,41.4906342,-91.7033997,193.8738,1,06,9.4,0.07153,2113
3350446,41.4906342,-91.7033997,193.8738,1,06,9.4,0.07153,2113
3350774,41.4906344,-91.7033997,193.8628,1,06,9.4,0.05368,2113
3350893,41.4906344,-91.7033997,193.8628,1,06,9.4,0.05368,2113
3351252,41.4906344,-91.7033997,193.8628,1,06,9.4,0.04036,2113
3351500,41.4906358,-91.7033986,193.8572,1,06,9.4,0.02358,2113
3351651,41.4906358,-91.7033986,193.8572,1,06,9.4,0.02358,2113
3351815,41.4906357,-91.7033987,193.8477,1,05,12.1,0.02664,2113
3352058,41.4906358,-91.7033981,193.7911,1,05,12.1,0.00549,2113
3352232,41.4906358,-91.7033981,193.7911,1,05,12.1,0.00549,2113
3352508,41.4906368,-91.7033993,194.0630,1,05,12.1,0.00549,2113
3352667,41.4906368,-91.7033993,194.0630,1,05,12.1,0.00549,2113
3352826,41.4906367,-91.7033995,194.0838,1,05,12.1,0.02504,2113
3353126,41.4906369,-91.7033995,194.0239,1,05,12.1,0.04048,2113
3353400,41.4906369,-91.7033995,194.0239,1,05,12.1,0.04048,2113
3353876,41.4906388,-91.7033967,193.7760,1,05,12.1,0.05475,2113
3353969,41.4906388,-91.7033967,193.7760,1,05,12.1,0.05475,2113
3354120,41.4906386,-91.7033971,193.9136,1,05,12.1,0.11869,2113
3354272,41.4906386,-91.7033971,193.9136,1,05,12.1,0.11869,2113
3354414,41.4906387,-91.7033972,193.9070,1,05,12.1,0.13313,2113
3354508,41.4906386,-91.7033974,193.9115,1,05,12.1,0.04778,2113
3354668,41.4906386,-91.7033974,193.9115,1,05,12.1,0.04778,2113
3354908,41.4906388,-91.7033967,193.7307,1,05,12.0,0.14842,2113
3355153,41.4906389,-91.7033964,193.7158,1,05,12.0,0.07290,2113
3355253,41.4906389,-91.7033964,193.7157333,1,05,12.0,0.07290,2113
3355557,41.4906389,-91.7033964,193.7157333,1,05,12.0,0.03888,2113
3355709,41.4906404,-91.7033952,193.7381,1,06,2.7,0.06313,2113
3355867,41.4906404,-91.7033952,193.7381,1,06,2.7,0.06313,2113
3356124,41.4906403,-91.7033950,193.7436,1,05,12.0,0.14677,2113
3356270,41.4906403,-91.7033950,193.7436,1,05,12.0,0.14677,2113
3356526,41.4906404,-91.7033954,193.8381,1,06,9.4,0.13734,2113
3356638,41.4906404,-91.7033955,193.8340,1,06,9.4,0.11645,2113
3356703,41.4906404,-91.7033955,193.8340,1,06,9.4,0.11645,2113
3356923,41.4906404,-91.7033951,193.7773,1,06,9.4,0.11645,2113
3357056,41.4906404,-91.7033951,193.7773,1,06,9.4,0.11645,2113
3357235,41.4906404,-91.7033951,193.7773,1,06,9.4,0.19664,2113
3357476,41.4906403,-91.7033957,193.8528,1,07,3.1,0.19664,2113
3357551,41.4906403,-91.7033957,193.8528,1,07,3.1,0.19664,2113
3357667,41.4906403,-91.7033956,193.8892,1,07,3.1,0.09410,2113
3357906,41.4906402,-91.7033955,193.8638,1,06,3.3,0.17197,2113
3358049,41.4906402,-91.7033955,193.8638,1,06,3.3,0.17197,2113
3358208,41.4906401,-91.7033958,193.8656,1,09,1.5,0.22860,2113
3358310,41.4906402,-91.7033958,193.8581,1,09,1.5,0.15538,2113
3358458,41.4906402,-91.7033958,193.8581,1,09,1.5,0.15538,2113
3358898,41.4906401,-91.7033959,193.8743,1,07,3.1,0.08747,2113
3359020,41.4906401,-91.7033959,193.8743,1,07,3.1,0.08747,2113
3359377,41.4906401,-91.7033958,193.8518,1,07,3.1,0.07336,2113
3359592,41.4906402,-91.7033958,193.8853,1,08,1.6,0.0745.00,2113
3359794,41.4906400,-91.7033958,193.8717,1,08,1.6,0.03776,2113
3359844,41.4906402,-91.7033959,193.9042,1,08,1.6,0.1006ST,2113
3360082,41.4906402,-91.7033958,193.8961,1,08,1.6,0.06819,2113
3360233,41.4906402,-91.7033958,193.8961,1,08,1.6,0.06819,2113
3360518,41.4906384,-91.7033940,194.4132,1,08,1.6,0.01779,2113
3360659,41.4906384,-91.7033940,194.4132,1,08,1.6,0.01779,2113
3361091,41.4906383,-91.7033939,194.4711,1,08,1.6,0.03588,2113
3361172,41.4906383,-91.7033939,194.4711,1,08,1.6,0.03588,2113
3361484,41.4906387,-91.7033935,194.4302,1,07,3.1,0.02906,2113
3361565,41.4906387,-91.7033935,194.4302,1,07,3.1,0.02906,2113
3361710,41.4906388,-91.7033935,194.3914,1,07,3.1,0.03442,2113
3361859,41.4906388,-91.7033935,194.3914,1,07,3.1,0.03442,2113
3362117,41.4906388,-91.7033934,194.3858,1,06,3.3,0.05395,2113
3362268,41.4906388,-91.7033934,194.3858,1,06,3.3,0.05395,2113
3362629,41.4906394,-91.7033932,194.4330,1,07,2.0,0.05219,2113
3362761,41.4906394,-91.7033932,194.4330,1,07,2.0,0.05219,2113
3363106,41.4906395,-91.7033931,194.4159,1,07,2.0,0.07504,2113
3363217,41.4906395,-91.7033931,194.4159,1,07,2.0,0.07504,2113
3363413,41.4906398,-91.7033924,194.4317,1,09,1.4,0.07504,2113
3363490,41.4906398,-91.7033924,194.4317,1,09,1.4,0.07504,2113
3363704,41.4906400,-91.7033924,194.4406,1,09,1.4,0.09771,2113
3363847,41.4906400,-91.7033924,194.4406,1,09,1.4,0.09771,2113
3364001,41.4906398,-91.7033926,194.4373,1,09,1.4,0.10460,2113
3364243,41.4906399,-91.7033925,194.4112,1,09,1.4,0.06660,2113
3364392,41.4906399,-91.7033925,194.4112,1,09,1.4,0.06660,2113
3364627,41.4906408,-91.7033910,194.4829,1,09,1.4,0.06660,2113
3364886,41.4906408,-91.7033910,194.4733,1,09,1.4,0.12835,2113
3364977,41.4906408,-91.7033910,194.4733,1,09,1.4,0.12835,2113
3365301,41.4906408,-91.7033911,194.4595,1,09,1.4,0.04749,2113
3365462,41.4906408,-91.7033911,194.4595,1,09,1.4,0.04749,2113
3365729,41.4906408,-91.7033910,194.4774,1,09,1.4,0.03449,2113
3365856,41.4906408,-91.7033910,194.4627,1,09,1.4,0.06369,2113
3366081,41.4906408,-91.7033910,194.4627,1,09,1.4,0.06369,2113
3366198,41.4906408,-91.7033910,194.4627,1,09,1.4,0.06369,2113
3366358,41.4906408,-91.7033909,194.4705,1,09,1.4,0.06369,2113
3366503,41.4906423,-91.7033855,194.5508,1,08,1.8,0.05789,2113
3366650,41.4906423,-91.7033855,194.5508,1,08,1.8,0.05789,2113
3366921,41.4906423,-91.7033855,194.5750,1,08,1.8,0.05866,2113
3367072,41.4906423,-91.7033855,194.5750,1,08,1.8,0.05866,2113
3367304,41.4906418,-91.7033828,194.5823,1,08,1.8,0.04689,2113
3367457,41.4906418,-91.7033828,194.5823,1,08,1.8,0.04689,2113
3367709,41.4906416,-91.7033829,194.6186,1,08,1.8,0.01568,2113
3367865,41.4906416,-91.7033829,194.6186,1,08,1.8,0.01568,2113
3368274,41.4906416,-91.7033829,194.6186,1,08,1.8,0.09017,2113
3368510,41.4906418,-91.7033829,194.6014,1,08,1.8,0.14515,2113
3368696,41.4906418,-91.7033829,194.6014,1,08,1.8,0.14515,2113
3369028,41.4906418,-91.7033828,194.6162,1,08,1.8,0.04706,2113
3369159,41.4906418,-91.7033828,194.6162,1,08,1.8,0.04706,2113
3369415,41.4906418,-91.7033827,194.6246,1,09,1.7,0.05161,2113
3369497,41.4906417,-91.7033828,194.6110,1,09,1.7,0.05758,2113
3369596,41.4906417,-91.7033828,194.6110,1,09,1.7,0.05758,2113
3369714,41.4906417,-91.7033828,194.6319,1,08,1.8,0.07282,2113
3369852,41.4906417,-91.7033828,194.6319,1,08,1.8,0.07282,2113
3370015,41.4906419,-91.7033826,194.6095,1,08,1.8,0.02890,2113
3370110,41.4906418,-91.7033827,194.6231,1,08,1.8,0.04194,2113
3370225,41.4906418,-91.7033827,194.6231,1,08,1.8,0.04194,2113
3370465,41.4906394,-91.7033787,195.1493,1,08,1.8,0.04194,2113
3370622,41.4906394,-91.7033787,195.1493,1,08,1.8,0.04194,2113
3370709,41.4906395,-91.7033787,195.1347,1,08,1.8,0.04194,2113
3370863,41.4906395,-91.7033787,195.1347,1,08,1.8,0.04194,2113
3371117,41.4906393,-91.7033788,195.1521,1,08,1.8,0.03879,2113
3371229,41.4906393,-91.7033788,195.1521,1,08,1.8,0.03879,2113
3371437,41.4906393,-91.7033787,195.1567,1,08,1.8,0.03879,2113
3371565,41.4906393,-91.7033787,195.1567,1,08,1.8,0.03879,2113
3371794,41.4906394,-91.7033787,195.1144,1,08,1.8,0.12520,2113
3371899,41.4906393,-91.7033787,195.1427,1,08,1.8,0.04615,2113
3372034,41.4906393,-91.7033787,195.1427,1,08,1.8,0.04615,2113
3372217,41.4906394,-91.7033786,195.0946,1,08,1.8,0.04453,2113
3372301,41.4906394,-91.7033785,195.1026,1,07,1.9,0.03848,2113
3372439,41.4906394,-91.7033785,195.1026,1,07,1.9,0.03848,2113
3372603,41.4906394,-91.7033786,195.1412,1,07,1.9,0.06235,2113
3372705,41.4906394,-91.7033786,195.0931,1,07,1.9,0.00869,2113
3372848,41.4906394,-91.7033786,195.0931,1,07,1.9,0.00869,2113
3373019,41.4906395,-91.7033786,195.1387,1,07,1.9,0.10448,2113
3373114,41.4906394,-91.7033787,195.1144,1,07,1.9,0.09009,2113
3373260,41.4906394,-91.7033787,195.1144,1,07,1.9,0.09009,2113
3373511,41.4906394,-91.7033784,195.0759,1,07,1.9,0.04634,2113
3373660,41.4906394,-91.7033784,195.0759,1,07,1.9,0.04634,2113
3374107,41.4906395,-91.7033786,195.0740,1,07,1.9,0.01225,2113
3374280,41.4906395,-91.7033786,195.0740,1,07,1.9,0.01225,2113
3374371,41.4906394,-91.7033786,195.1257,1,07,1.9,0.01225,2113
3374625,41.4906395,-91.7033784,195.1406,1,07,1.9,0.11480,2113
3374697,41.4906395,-91.7033784,195.1406,1,07,1.9,0.11480,2113
3375031,41.4906397,-91.7033784,195.0936,1,07,1.9,0.11480,2113
3375111,41.4906397,-91.7033784,195.0936,1,07,1.9,0.11480,2113
3375226,41.4906397,-91.7033784,195.0936,1,07,1.9,0.11480,2113
3375310,41.4906396,-91.7033785,195.0715,1,07,1.9,0.11480,2113
3375459,41.4906396,-91.7033785,195.0715,1,07,1.9,0.11480,2113
3375607,41.4906395,-91.7033786,195.0960,1,07,1.9,0.02589,2113
3375810,41.4906396,-91.7033784,195.0893,1,07,1.9,0.11629,2113
3375893,41.4906396,-91.7033784,195.0893,1,07,1.9,0.11629,2113
3376113,41.4906396,-91.7033784,195.0918,1,07,1.9,0.11629,2113
3376271,41.4906396,-91.7033784,195.0918,1,07,1.9,0.11629,2113
3376430,41.4906395,-91.7033783,195.0949,1,08,1.8,0.01608,2113
3376639,41.4906395,-91.7033783,195.0581,1,07,1.9,0.06234,2113
3376774,41.4906395,-91.7033783,195.0581,1,07,1.9,0.06234,2113
3376996,41.4906396,-91.7033783,195.0680,1,07,1.9,0.06376,2113
3377102,41.4906395,-91.7033785,195.0567,1,07,1.9,0.02934,2113
3377226,41.4906395,-91.7033785,195.0567,1,07,1.9,0.02934,2113
3377487,41.4906395,-91.7033781,195.1169,1,07,1.9,0.02934,2113
3377569,41.4906395,-91.7033781,195.1169,1,07,1.9,0.02934,2113
3377880,41.4906396,-91.7033783,195.0575,1,07,1.9,0.01711,2113
3377966,41.4906396,-91.7033783,195.0575,1,07,1.9,0.01711,2113
3378115,41.4906394,-91.7033784,195.0765,1,07,1.9,0.07259,2113
3378269,41.4906394,-91.7033784,195.0765,1,07,1.9,0.07259,2113
3378425,41.4906396,-91.7033783,195.0528,1,07,1.9,0.08750,2113
3378684,41.4906396,-91.7033782,195.0586,1,07,1.9,0.12626,2113
3378780,41.4906396,-91.7033782,195.0586,1,07,1.9,0.12626,2113
3379067,41.4906395,-91.7033783,195.0153,1,07,1.9,0.08116,2113
3379297,41.4906395,-91.7033781,195.0210,1,07,1.9,0.04541,2113
3379591,41.4906395,-91.7033781,195.0210,1,07,1.9,0.04730,2113
3379841,41.4906394,-91.7033779,195.1355,1,06,2.1,0.04730,2113
